Crawling_date,Crawling_time1,Upload_date,Upload_time1,frequency,hd,id,img,length,name,rating,video_url
20171210,20171210 18:11:35,20171209,3 天 之前,28381,No-HD,16124,http://www.yjizz.tv/media/videos/tmb/000/016/124/10.jpg,04:57,粉逼美女约会网友被迷倒无套内射,69,/16124/粉逼美女约会网友被迷倒无套内射/
20171210,20171210 18:11:35,20171209,3 天 之前,25421,No-HD,16122,http://www.yjizz.tv/media/videos/tmb/000/016/122/1.jpg,14:39,微信约的对面公司白领前台护士制服诱惑,58,/16122/微信约的对面公司白领前台护士制服诱惑/
20171210,20171210 18:11:35,20171209,3 天 之前,8481,No-HD,16099,http://www.yjizz.tv/media/videos/tmb/000/016/099/17.jpg,05:09,狐狸肛塞sm鞭打玩法时尚,52,/16099/狐狸肛塞sm鞭打玩法时尚/
20171210,20171210 18:11:35,20171209,3 天 之前,30272,No-HD,15650,http://www.yjizz.tv/media/videos/tmb/000/015/650/7.jpg,15:16,爆操绝色美女的诱人美鲍,60,/15650/爆操绝色美女的诱人美鲍/
20171210,20171210 18:11:35,20171209,3 天 之前,55084,No-HD,15649,http://www.yjizz.tv/media/videos/tmb/000/015/649/12.jpg,09:39,肛交内射超水嫩极品女友,70,/15649/肛交内射超水嫩极品女友/
20171210,20171210 18:11:35,20171209,3 天 之前,25416,No-HD,15639,http://www.yjizz.tv/media/videos/tmb/000/015/639/12.jpg,04:48,90后小妮子衣服都没脱完被男友干出来很多白浆,58,/15639/90后小妮子衣服都没脱完被男友干出来很多白浆/
20171210,20171210 18:11:35,20171209,3 天 之前,9291,No-HD,15625,http://www.yjizz.tv/media/videos/tmb/000/015/625/15.jpg,02:32,约炮大学在校女生近距离操逼特写,57,/15625/约炮大学在校女生近距离操逼特写/
20171210,20171210 18:11:35,20171209,4 天 之前,13179,No-HD,10868,http://www.yjizz.tv/media/videos/tmb/000/010/868/1.jpg,29:49,網赤キャスター妹と闺蜜寮瘋狂やあ,33,/10868/網赤キャスター妹と闺蜜寮瘋狂やあ/
20171210,20171210 18:11:35,20171209,4 天 之前,14119,No-HD,10827,http://www.yjizz.tv/media/videos/tmb/000/010/827/1.jpg,03:29,メイドの透視はとても激情的です,64,/10827/メイドの透視はとても激情的です/
20171210,20171210 18:11:35,20171209,4 天 之前,9879,HD,10787,http://www.yjizz.tv/media/videos/tmb/000/010/787/4.jpg,05:13,極上品な美鮑妹,50,/10787/極上品な美鮑妹/
20171210,20171210 18:11:35,20171209,4 天 之前,21243,HD,10783,http://www.yjizz.tv/media/videos/tmb/000/010/783/17.jpg,05:47,極上品で女美風呂に入ってます,76,/10783/極上品で女美風呂に入ってます/
20171210,20171210 18:11:35,20171209,4 天 之前,27057,No-HD,10779,http://www.yjizz.tv/media/videos/tmb/000/010/779/1.jpg,16:03,アジアの混血,80,/10779/アジアの混血/
20171210,20171210 18:11:35,20171209,4 天 之前,11123,No-HD,10775,http://www.yjizz.tv/media/videos/tmb/000/010/775/20.jpg,11:09,蝶はキクラゲキクラゲをして良いです,57,/10775/蝶はキクラゲキクラゲをして良いです/
20171210,20171210 18:11:35,20171209,4 天 之前,10381,No-HD,10766,http://www.yjizz.tv/media/videos/tmb/000/010/766/14.jpg,11:59,女房にも推油を押す,100,/10766/女房にも推油を押す/
20171210,20171210 18:11:35,20171209,4 天 之前,18744,No-HD,10742,http://www.yjizz.tv/media/videos/tmb/000/010/742/10.jpg,41:58,大学生のカップルは、膠着に固着卵を遊ぶことができます,38,/10742/大学生のカップルは-膠着に固着卵を遊ぶことができます/
20171210,20171210 18:11:35,20171209,4 天 之前,20291,HD,10382,http://www.yjizz.tv/media/videos/tmb/000/010/382/3.jpg,19:30,香港では、ランカイフォンシスターと外国人のいくつかの小さな作品を撮影J愛ポップス,61,/10382/香港では-ランカイフォンシスターと外国人のいくつかの小さな作品を撮影j愛ポップス/
20171210,20171210 18:11:35,20171209,4 天 之前,14764,No-HD,10378,http://www.yjizz.tv/media/videos/tmb/000/010/378/14.jpg,20:45,あなたのような19歳の36Dの小さな友達は、ああ、頭蓋骨のセクションを壊すことはできません,74,/10378/あなたのような19歳の36dの小さな友達は-ああ-頭蓋骨のセクションを壊すことはできません/
20171210,20171210 18:11:35,20171209,4 天 之前,7777,No-HD,10377,http://www.yjizz.tv/media/videos/tmb/000/010/377/6.jpg,03:59,ちょうど結婚してすぐに私の妹のベッドサイドの音が私の知らないうちに彼女の小さなXを撃った。,67,/10377/ちょうど結婚してすぐに私の妹のベッドサイドの音が私の知らないうちに彼女の小さなxを撃った/
20171210,20171210 18:11:35,20171209,4 天 之前,17237,No-HD,10359,http://www.yjizz.tv/media/videos/tmb/000/010/359/10.jpg,02:25,姉は彼女の指で眠っている間、彼女のBは彼女の菊を突き刺し、そして彼女の表情を叫んだ,68,/10359/姉は彼女の指で眠っている間-彼女のbは彼女の菊を突き刺し-そして彼女の表情を叫んだ/
20171210,20171210 18:11:35,20171209,4 天 之前,15903,No-HD,10352,http://www.yjizz.tv/media/videos/tmb/000/010/352/8.jpg,15:29,国内の小さなカエルグループPファンの妻,79,/10352/国内の小さなカエルグループpファンの妻/
20171210,20171210 18:11:35,20171209,4 天 之前,9843,No-HD,10346,http://www.yjizz.tv/media/videos/tmb/000/010/346/2.jpg,35:03,技術的な女の子だけでなく、高価なボディKのK - 技術は必要です,75,/10346/技術的な女の子だけでなく-高価なボディkのk-技術は必要です/
20171210,20171210 18:11:35,20171209,4 天 之前,11866,HD,10345,http://www.yjizz.tv/media/videos/tmb/000/010/345/14.jpg,22:57,骨の音を聞く気性の妹,57,/10345/骨の音を聞く気性の妹/
20171210,20171210 18:11:35,20171209,4 天 之前,17047,No-HD,10344,http://www.yjizz.tv/media/videos/tmb/000/010/344/18.jpg,39:00,ビジネスモデルシリーズ米国のモデルは、Sの飛行を再生する,22,/10344/ビジネスモデルシリーズ米国のモデルは-sの飛行を再生する/
20171210,20171210 18:11:35,20171209,4 天 之前,3829,HD,10336,http://www.yjizz.tv/media/videos/tmb/000/010/336/16.jpg,08:30,非常に明るくてリベラルな国家モデルのZoゲストハウスプライベート,50,/10336/非常に明るくてリベラルな国家モデルのzoゲストハウスプライベート/
20171210,20171210 18:11:35,20171209,4 天 之前,5406,No-HD,10329,http://www.yjizz.tv/media/videos/tmb/000/010/329/8.jpg,12:08,Pの盗難Pの身長の良い若いカップルポップス,50,/10329/pの盗難pの身長の良い若いカップルポップス/
20171210,20171210 18:11:35,20171209,4 天 之前,9005,No-HD,10235,http://www.yjizz.tv/media/videos/tmb/000/010/235/7.jpg,14:05,高価な非常に柔らかい若い白いかわいいマートルの柔らかい水,73,/10235/高価な非常に柔らかい若い白いかわいいマートルの柔らかい水/
20171210,20171210 18:11:35,20171209,4 天 之前,23087,No-HD,10227,http://www.yjizz.tv/media/videos/tmb/000/010/227/17.jpg,28:40,穿著情趣內衣和狼Y互動，有喷吗？,58,/10227/穿著情趣內衣和狼y互動-有喷吗/
20171210,20171210 18:11:35,20171209,4 天 之前,9235,HD,10226,http://www.yjizz.tv/media/videos/tmb/000/010/226/1.jpg,04:50,网红女穿着黑丝吊带在洗手间扣BZW,27,/10226/网红女穿着黑丝吊带在洗手间扣bzw/
20171210,20171210 18:11:35,20171209,4 天 之前,30656,HD,10215,http://www.yjizz.tv/media/videos/tmb/000/010/215/11.jpg,19:00,出差去总公司开完会和S女秘书开房爽歪歪108P高清无水印_下,78,/10215/出差去总公司开完会和s女秘书开房爽歪歪108p高清无水印-下/
20171210,20171210 18:11:35,20171209,4 天 之前,37778,HD,10205,http://www.yjizz.tv/media/videos/tmb/000/010/205/6.jpg,16:01,出差去总公司开完会和S女秘书开房爽歪歪108P高清无水印_上,75,/10205/出差去总公司开完会和s女秘书开房爽歪歪108p高清无水印-上/
20171210,20171210 18:11:35,20171209,4 天 之前,34698,HD,10200,http://www.yjizz.tv/media/videos/tmb/000/010/200/3.jpg,46:37,女主播让狼粉先不要撸看她和闺蜜躺着被轮流草,78,/10200/女主播让狼粉先不要撸看她和闺蜜躺着被轮流草/
20171210,20171210 18:11:35,20171209,4 天 之前,23499,No-HD,10170,http://www.yjizz.tv/media/videos/tmb/000/010/170/12.jpg,10:04,玉兒 戶外車震 車外視角,44,/10170/玉兒-戶外車震-車外視角/
20171210,20171210 18:11:35,20171209,4 天 之前,14658,No-HD,10169,http://www.yjizz.tv/media/videos/tmb/000/010/169/17.jpg,05:11,在酒店完别人的媳妇,75,/10169/在酒店完别人的媳妇/
20171210,20171210 18:11:35,20171209,4 天 之前,16568,No-HD,10168,http://www.yjizz.tv/media/videos/tmb/000/010/168/2.jpg,02:05,在出租屋上了身材超正超嫩的女同事,44,/10168/在出租屋上了身材超正超嫩的女同事/
20171210,20171210 18:11:35,20171209,4 天 之前,28779,No-HD,10167,http://www.yjizz.tv/media/videos/tmb/000/010/167/1.jpg,02:21,原味小辣椒VIP之喷水,67,/10167/原味小辣椒vip之喷水/
20171210,20171210 18:11:35,20171209,5 天 之前,61883,HD,16979,http://www.yjizz.tv/media/videos/tmb/000/016/979/8.jpg,15:14,小骚逼口活 浪叫声甜美无套外射,72,/16979/小骚逼口活-浪叫声甜美无套外射/
20171210,20171210 18:11:35,20171209,5 天 之前,32092,No-HD,16977,http://www.yjizz.tv/media/videos/tmb/000/016/977/2.jpg,13:23,约炮同城小骚货身材很好穿着丝袜后入操得很爽,60,/16977/约炮同城小骚货身材很好穿着丝袜后入操得很爽/
20171210,20171210 18:11:35,20171209,5 天 之前,33111,No-HD,16344,http://www.yjizz.tv/media/videos/tmb/000/016/344/14.jpg,02:59,周末约漂亮大奶女友打炮放纵,66,/16344/周末约漂亮大奶女友打炮放纵/
20171210,20171210 18:11:35,20171209,5 天 之前,14628,No-HD,16340,http://www.yjizz.tv/media/videos/tmb/000/016/340/2.jpg,48:33,高级酒店找个大学生兼职妹有钱真的可以任性玩,59,/16340/高级酒店找个大学生兼职妹有钱真的可以任性玩/
20171210,20171210 18:11:35,20171209,5 天 之前,14660,HD,16325,http://www.yjizz.tv/media/videos/tmb/000/016/325/6.jpg,08:56,学生装穿上也盖不住你的黑葡萄,75,/16325/学生装穿上也盖不住你的黑葡萄/
20171210,20171210 18:11:35,20171209,5 天 之前,21066,HD,16320,http://www.yjizz.tv/media/videos/tmb/000/016/320/7.jpg,27:05,纹身猛男啪啪美女主播爆菊花,29,/16320/纹身猛男啪啪美女主播爆菊花/
20171210,20171210 18:11:35,20171209,5 天 之前,16839,No-HD,16318,http://www.yjizz.tv/media/videos/tmb/000/016/318/14.jpg,05:49,漂亮软妹没想到口活儿这么棒舔的爽死了,65,/16318/漂亮软妹没想到口活儿这么棒舔的爽死了/
20171210,20171210 18:11:35,20171209,5 天 之前,16107,HD,16312,http://www.yjizz.tv/media/videos/tmb/000/016/312/17.jpg,11:03,微博超级奶神网红肉蔻含枪,79,/16312/微博超级奶神网红肉蔻含枪/
20171210,20171210 18:11:35,20171209,5 天 之前,16247,HD,16309,http://www.yjizz.tv/media/videos/tmb/000/016/309/12.jpg,30:09,完美情妇家中约炮被爆操,20,/16309/完美情妇家中约炮被爆操/
20171210,20171210 18:11:35,20171209,5 天 之前,36326,No-HD,16308,http://www.yjizz.tv/media/videos/tmb/000/016/308/2.jpg,06:52,双飞两个小嫩妹一个逼毛很稀疏,55,/16308/双飞两个小嫩妹一个逼毛很稀疏/
20171210,20171210 18:11:35,20171209,5 天 之前,25048,No-HD,16307,http://www.yjizz.tv/media/videos/tmb/000/016/307/4.jpg,12:44,逼毛很稀疏的钢牙妹随着音乐慢慢脱衣跳艳舞露逼淫荡诱惑,44,/16307/逼毛很稀疏的钢牙妹随着音乐慢慢脱衣跳艳舞露逼淫荡诱惑/
20171210,20171210 18:11:35,20171209,5 天 之前,23162,HD,16305,http://www.yjizz.tv/media/videos/tmb/000/016/305/1.jpg,29:17,身材超棒的小太妹跟文身男嘿咻,63,/16305/身材超棒的小太妹跟文身男嘿咻/
20171210,20171210 18:11:35,20171209,5 天 之前,12419,No-HD,16302,http://www.yjizz.tv/media/videos/tmb/000/016/302/1.jpg,02:33,男友一边指导一边帮忙润滑小穴,50,/16302/男友一边指导一边帮忙润滑小穴/
20171210,20171210 18:11:35,20171209,5 天 之前,33191,No-HD,16288,http://www.yjizz.tv/media/videos/tmb/000/016/288/1.jpg,23:52,美少女收到土豪刷的礼物就开始脱衣服,21,/16288/美少女收到土豪刷的礼物就开始脱衣服/
20171210,20171210 18:11:35,20171209,5 天 之前,26345,HD,16275,http://www.yjizz.tv/media/videos/tmb/000/016/275/13.jpg,07:50,会所找个90后大奶小姐泄火,68,/16275/会所找个90后大奶小姐泄火/
20171210,20171210 18:11:35,20171209,5 天 之前,8209,HD,16246,http://www.yjizz.tv/media/videos/tmb/000/016/246/4.jpg,17:07,包养的小情人穿着性感情趣装伺候我,25,/16246/包养的小情人穿着性感情趣装伺候我/
20171210,20171210 18:11:35,20171209,5 天 之前,20514,No-HD,16232,http://www.yjizz.tv/media/videos/tmb/000/016/232/13.jpg,04:53,车震爆操已婚少妇木耳已黑,62,/16232/车震爆操已婚少妇木耳已黑/
20171210,20171210 18:11:35,20171209,5 天 之前,25718,No-HD,16226,http://www.yjizz.tv/media/videos/tmb/000/016/226/14.jpg,08:31,白皙纹身大奶妹舔鸡儿主动坐上来摇,61,/16226/白皙纹身大奶妹舔鸡儿主动坐上来摇/
20171210,20171210 18:11:35,20171209,5 天 之前,37046,HD,16212,http://www.yjizz.tv/media/videos/tmb/000/016/212/1.jpg,06:00,上海人妻背着老公出轨露脸肛交最后被操到高潮,72,/16212/上海人妻背着老公出轨露脸肛交最后被操到高潮/
20171210,20171210 18:11:35,20171209,5 天 之前,11109,No-HD,16202,http://www.yjizz.tv/media/videos/tmb/000/016/202/3.jpg,25:10,俺の女81 ～「俺の淫婦」淫乱女調教上田美咲,45,/16202/俺の女81-俺の淫婦-淫乱女調教上田美咲/
20171210,20171210 18:11:35,20171209,5 天 之前,23060,No-HD,16200,http://www.yjizz.tv/media/videos/tmb/000/016/200/14.jpg,23:24,旅行の同僚はあなたに多くの官能性を参照してください,80,/16200/旅行の同僚はあなたに多くの官能性を参照してください/
20171210,20171210 18:11:35,20171209,5 天 之前,25303,No-HD,16192,http://www.yjizz.tv/media/videos/tmb/000/016/192/4.jpg,10:10,酒店有偿约炮极品黑丝嫩模,75,/16192/酒店有偿约炮极品黑丝嫩模/
20171210,20171210 18:11:35,20171209,5 天 之前,9983,HD,16190,http://www.yjizz.tv/media/videos/tmb/000/016/190/8.jpg,01:42,小骚货撅着屁股让我操极品身材前凸后翘叫声好听,33,/16190/小骚货撅着屁股让我操极品身材前凸后翘叫声好听/
20171210,20171210 18:11:35,20171209,5 天 之前,9795,No-HD,16187,http://www.yjizz.tv/media/videos/tmb/000/016/187/1.jpg,03:36,寂寞微信骚人妻 活儿好身材一级棒,20,/16187/寂寞微信骚人妻-活儿好身材一级棒/
20171210,20171210 18:11:35,20171209,5 天 之前,30622,No-HD,16184,http://www.yjizz.tv/media/videos/tmb/000/016/184/13.jpg,09:07,身材颜值爆表的极品尤物,85,/16184/身材颜值爆表的极品尤物/
20171210,20171210 18:11:35,20171209,5 天 之前,23211,No-HD,16183,http://www.yjizz.tv/media/videos/tmb/000/016/183/19.jpg,02:28,淫穴被粗大茄子撑的很紧激烈抽插出白浆,71,/16183/淫穴被粗大茄子撑的很紧激烈抽插出白浆/
20171210,20171210 18:11:35,20171209,5 天 之前,16531,No-HD,16163,http://www.yjizz.tv/media/videos/tmb/000/016/163/1.jpg,04:10,老婆享受朋友的粗大JJ,61,/16163/老婆享受朋友的粗大jj/
20171210,20171210 18:11:35,20171209,5 天 之前,14488,No-HD,16162,http://www.yjizz.tv/media/videos/tmb/000/016/162/1.jpg,08:53,跟女网友互舔激情放纵,55,/16162/跟女网友互舔激情放纵/
20171210,20171210 18:11:35,20171209,1 周 之前,35408,HD,11335,http://www.yjizz.tv/media/videos/tmb/000/011/335/8.jpg,13:07,小夫妻大早上趁鸡儿硬邦邦的没起床就先啪啪,66,/11335/小夫妻大早上趁鸡儿硬邦邦的没起床就先啪啪/
20171210,20171210 18:11:35,20171209,1 周 之前,25962,No-HD,11317,http://www.yjizz.tv/media/videos/tmb/000/011/317/10.jpg,27:49,美女高清表演器具自慰很粉嫩的小逼,62,/11317/美女高清表演器具自慰很粉嫩的小逼/
20171210,20171210 18:11:35,20171209,1 周 之前,17688,HD,11314,http://www.yjizz.tv/media/videos/tmb/000/011/314/2.jpg,03:44,巨乳淫荡尤物自拍洗澡自慰全过程,55,/11314/巨乳淫荡尤物自拍洗澡自慰全过程/
20171210,20171210 18:11:35,20171209,1 周 之前,56203,No-HD,11313,http://www.yjizz.tv/media/videos/tmb/000/011/313/14.jpg,10:13,露脸约炮骚女在商场厕所开战,59,/11313/露脸约炮骚女在商场厕所开战/
20171210,20171210 18:11:35,20171209,1 周 之前,57313,HD,11255,http://www.yjizz.tv/media/videos/tmb/000/011/255/16.jpg,13:49,极品骚妇床上自慰高潮时表情特别夸张戳中笑点,64,/11255/极品骚妇床上自慰高潮时表情特别夸张戳中笑点/
20171210,20171210 18:11:35,20171209,1 周 之前,60746,No-HD,11253,http://www.yjizz.tv/media/videos/tmb/000/011/253/1.jpg,19:06,第一次玩人妻少妇好刺激对白淫荡,57,/11253/第一次玩人妻少妇好刺激对白淫荡/
20171210,20171210 18:11:35,20171209,1 周 之前,77509,No-HD,11236,http://www.yjizz.tv/media/videos/tmb/000/011/236/3.jpg,16:59,样子可爱的萌妹子网吧提供撸管服务猛射妹子搞完撒个尿,69,/11236/样子可爱的萌妹子网吧提供撸管服务猛射妹子搞完撒个尿/
20171210,20171210 18:11:35,20171209,1 周 之前,40475,HD,11174,http://www.yjizz.tv/media/videos/tmb/000/011/174/6.jpg,14:41,最美黑丝长腿女大学生露脸被大鸡巴无套内射720P高清完整版,36,/11174/最美黑丝长腿女大学生露脸被大鸡巴无套内射720p高清完整版/
20171210,20171210 18:11:35,20171209,1 周 之前,27385,HD,11173,http://www.yjizz.tv/media/videos/tmb/000/011/173/10.jpg,09:27,青花瓷旗袍肉丝模特美女高清无码露脸-2,50,/11173/青花瓷旗袍肉丝模特美女高清无码露脸-2/
20171210,20171210 18:11:35,20171209,1 周 之前,20296,HD,11171,http://www.yjizz.tv/media/videos/tmb/000/011/171/1.jpg,07:55,青花瓷旗袍肉丝模特美女高清无码露脸-1,58,/11171/青花瓷旗袍肉丝模特美女高清无码露脸-1/
20171210,20171210 18:11:35,20171209,1 周 之前,10649,No-HD,11170,http://www.yjizz.tv/media/videos/tmb/000/011/170/14.jpg,06:05,淫荡的小湿穴不要假鸡巴只想要男人热乎乎的肉棒,71,/11170/淫荡的小湿穴不要假鸡巴只想要男人热乎乎的肉棒/
